project_id;committer;time;additions;deletions
23;26;3015;298;342
23;24;3015;1;1
23;28;3015;40;11
23;28;3014;174;251
23;24;3014;0;3
23;28;3014;69;22
23;27;3017;0;0
23;24;3014;27;21
23;24;3014;1;1
23;24;3014;7;13
23;28;3013;19;11
23;25;3013;14;28
23;24;3014;170;286
23;27;3013;14;28
23;27;3013;5;0
23;26;3012;6;4
23;28;3013;14;62
23;26;3012;583;588
23;24;3012;9;55
23;25;3013;0;0
23;26;3012;27473;1803
23;28;3012;0;17
23;24;3012;6;4
23;26;3012;606;594
23;28;3012;27295;1657
23;27;3012;9;38
23;26;3012;0;0
23;28;3012;1;1
23;30;2255;24952;12
23;29;2254;223;55
23;29;2254;24952;12
23;30;2255;30;17
23;30;2254;98;28
23;27;2254;26;6
23;30;2254;26;6
23;30;2253;67;218
23;27;2253;97;6
23;30;2253;42;45
23;29;2252;13;199
23;29;2252;57;22
23;29;2252;97;29
23;29;3010;3;1
23;27;2253;251;334
23;29;2251;37;29
23;30;2252;97;29
23;29;2252;10;3
23;29;2251;7;11
23;27;2251;6;4
23;30;2252;114;47
23;27;2251;53;1
23;29;2251;53;1
23;27;2250;75;56
23;29;2250;6;4
23;27;2250;17;10
23;29;2249;66;51
23;30;2249;35;37
23;29;2249;3;2
23;29;2249;6;3
23;30;2249;522;208
23;29;2249;59;0
23;27;2248;132;44
23;27;2248;59;0
23;29;2248;0;5
23;29;2248;132;44
23;27;2247;1974;1667
23;29;2251;5;3
23;29;2247;117;45
23;29;2245;150;79
23;27;2247;1;1
23;29;2245;6;5
23;29;2246;12;8
23;29;2398;34;40
23;30;2395;31;14
23;29;2397;88;62
23;30;2394;953;889
23;29;2397;2;1
23;29;2394;12;19
23;29;2394;953;890
23;30;2393;29;16
23;30;2393;436;289
23;30;2394;31;25
23;29;2393;195;195
23;29;2391;6;2
23;28;2391;559;508
23;29;2391;249;102
23;30;2393;12;19
23;29;2378;50;321
23;29;2377;436;249
23;27;2365;49;1
23;24;2365;6;3
23;24;2365;42;102
23;27;2365;7;4
23;28;2364;175;101
23;26;2364;36;3
23;24;2365;118;34
23;26;2364;22;92
23;28;2391;6;2
23;28;2364;20;10
23;27;2363;36;3
23;27;2363;106;1
23;24;2363;440;319
23;26;2362;77;34
23;28;2362;93;34
23;24;2363;14;8
23;24;2362;0;0
23;27;2363;14;8
23;24;2362;61;34
23;26;2361;52;8
23;26;2362;8040;1246
23;25;2353;0;0
23;26;2362;16;0
23;28;2362;318;318
23;25;2352;0;0
23;24;2362;16;0
23;24;2351;6894;584
23;25;2352;495;786
23;25;2352;0;0
23;24;2351;496;787
23;30;2351;384;371
23;30;2351;6396;0
23;25;2349;0;0
23;25;2351;0;0
23;25;2349;68;75
23;30;2348;68;75
23;30;2349;0;0
23;25;2349;6037;0
23;25;2351;0;0
23;25;2346;57;149
23;25;2346;0;0
23;25;2346;0;0
23;28;2346;126;54
23;25;2345;0;0
23;25;2350;359;0
23;28;2346;57;149
23;27;2345;827;52
23;24;2345;15;11
23;24;2345;21;8
23;24;2345;0;0
23;27;2345;13;8
23;24;2344;44;20
23;25;2345;44;20
23;24;2343;724;4
23;25;2345;0;0
23;25;2343;0;0
23;28;2343;9;11
23;25;2342;0;0
23;25;2345;0;0
23;28;2343;40;37
23;25;2342;55;25
23;24;2342;33;32
23;24;2342;7;9
23;27;2342;48;21
23;24;2343;0;0
23;24;2342;33;3
23;24;2341;2;2
23;27;2342;8;5
23;28;2341;46;14
23;24;2341;48;16
23;28;2341;723;2
23;24;2341;2;2
23;25;2340;930;202
23;25;2340;0;0
23;25;2340;0;0
23;28;2340;780;182
23;28;2340;0;4
23;27;2340;2;2
23;26;2340;2;1
23;26;2340;780;180
23;29;2325;77;68
23;27;2340;779;181
23;29;2322;1;1
23;29;2329;115;43
23;29;2321;768;233
23;28;2319;151;5
23;29;2321;395;64
23;29;2324;227;41
23;26;2319;151;5
23;26;2319;617;228
23;28;2319;0;16
23;28;2319;1;1
23;28;2318;631;226
23;28;2319;0;0
23;28;2318;422;95
23;29;2306;318;38
23;27;2319;1;1
23;24;2295;28;5
23;27;2295;576;71
23;24;2295;30;2
23;24;2288;6945;108
23;24;2288;53;58
23;24;2295;5;4
23;28;2272;6775;236
23;27;2271;6546;139
23;28;2272;527;18
23;27;2271;226;94
23;25;2271;6057;3
23;25;2271;0;5929
23;25;2271;258;47
23;25;2271;6071;0
23;24;2271;11;1
23;24;2271;248;47
23;24;2271;92;92
23;25;2270;92;92
23;24;2317;2;2
23;27;2295;27;5
23;25;2271;0;5929
23;24;2317;1;0
23;24;2269;53;10
23;27;2318;65;42
23;26;2317;65;31
23;26;2317;2;2
23;27;2318;15;9
23;29;2351;1;1
23;26;2317;15;1
23;28;2317;17;13
23;28;2317;39;18
23;24;2317;39;18
23;28;2317;15;9
23;26;2306;43;3
23;28;2317;9;11
23;26;2306;15;7
23;26;2305;234;69
23;29;2306;43;3
23;26;2305;43;27
23;29;2305;152;60
23;29;2300;185;58
23;29;2300;1;1
23;29;2303;95;22
23;27;2300;35;28
23;29;2300;10;1
23;27;2299;352;159
23;27;2318;9;0
23;28;2298;263;21
23;29;2298;27;5
23;28;2298;57;36
23;29;2298;138;10
23;29;2296;4;4
23;26;2298;138;10
23;29;2296;101;9
23;27;2299;117;18
23;29;2295;51;71
23;27;2295;280;522
23;29;2295;1;1
23;27;2295;57;25
23;28;2295;33;4
23;29;2295;20;41
23;29;2294;71;325
23;29;2294;17;14
23;28;2295;18;67
23;29;2294;40;11
23;28;2294;69;16
23;28;2294;0;307
23;28;2294;265;199
23;24;2276;34;29
23;27;2295;51;7
23;29;2281;19;15
23;29;2283;3;3
23;27;2276;375;197
23;24;2275;154;114
23;26;2275;59;19
23;29;2283;19;28
23;26;2275;95;95
23;24;2275;47;21
23;24;2274;12;9
23;24;2274;9;36
23;27;2276;59;20
23;24;2274;51;2
23;24;2274;24;15
23;26;2273;48;27
23;26;2274;3;24
23;24;2273;32;24
23;28;2273;32;24
23;24;2273;35;8
23;28;2272;478;67
23;24;2272;19;6
23;24;2272;57;9
23;26;2273;51;2
23;28;2274;6;12
23;26;2272;9;4
23;27;2271;38;2
23;27;2271;277;0
23;26;2271;6;1
23;24;2272;1;1
23;26;2271;15;3
23;24;2271;6;1
23;27;2271;10;14
23;26;2271;104;61
23;27;2271;997;449
23;28;2272;19;6
23;26;2271;277;0
23;24;2271;22;8
23;24;2271;277;0
23;24;2270;40;2
23;26;2271;40;9
23;28;2251;949;330
23;26;2270;38;2
23;24;2269;83;54
23;26;2270;991;449
23;29;2235;433;91
23;28;2251;57;73
23;29;2381;438;289
23;29;1629;100;43
23;29;1631;20;10
23;25;1599;24;18
23;26;2270;2;0
23;25;1599;16;19
23;24;1599;92;23
23;25;1601;4;7
23;24;1599;12;14
23;26;1599;89;22
23;27;1599;124;22
23;28;1599;11;5
23;27;1599;78;17
23;26;1599;8;0
23;28;1598;28;0
23;26;1598;82;18
23;26;1598;28;0
23;28;1597;66;12
23;28;1598;2;2
23;24;1597;8;6
23;28;1597;391;168
23;24;1597;16;6
23;26;1597;8;4
23;26;1597;529;86
23;29;1596;14;7
23;25;1596;0;2
23;29;1595;122;103
23;28;1577;20;12
23;29;1589;239;54
23;28;1577;136;2
23;29;1577;133;0
23;28;1577;25;19
23;29;1577;3;2
23;27;1577;25;19
23;27;1577;133;0
23;29;1577;5;4
23;28;1577;84;2
23;29;1576;95;8
23;27;1575;138;16
23;28;1575;233;24
23;27;1575;95;8
23;29;1576;20;15
23;28;1598;1;1
23;28;1574;1;1
23;29;1574;1;6
23;29;1574;43;14
23;29;1574;143;16
23;27;1574;1;1
23;27;1574;42;13
23;28;1574;32;9
23;26;1573;257;1071
23;28;1574;10;4
23;29;1564;257;1071
23;28;1574;9;5
23;26;1573;32;9
23;24;1528;11;10
23;24;1527;3;1
23;26;1529;31;19
23;24;1527;11;346
23;28;1527;21;5
23;26;1527;193;5
23;28;1527;11;346
23;24;1526;2;0
23;24;1527;20;6
23;26;1526;103;4
23;26;1526;1533;768
23;24;1527;12;9
23;28;1526;912;217
23;28;1526;1;29
23;28;1526;612;545
23;27;1526;102;2
23;29;1502;252;112
23;29;1651;15;8
23;26;1526;44;7
23;29;1648;6;6
23;29;1652;160;15
23;27;1598;0;4
23;24;1492;82;36
23;27;1598;1038;154
23;26;1598;429;154
23;29;1594;107;9
23;29;1648;489;142
23;29;1582;4;4
23;24;1633;61;45
23;28;1576;149;138
23;28;1573;43;42
23;28;1573;2;1
23;28;1573;180;16
23;26;1598;609;0
23;24;1571;220;172
23;27;1623;4;44
23;24;1524;2;1
23;24;1571;91;13
23;27;1623;367;158
23;24;1571;11;2
23;24;1623;54;45
23;24;1622;34;11
23;27;1623;210;8
23;27;1621;2861;219
23;24;1621;1;3
23;27;1621;30;8
23;24;1603;0;0
23;24;1622;31;9
23;24;1603;862;9
23;24;1603;63;1
23;24;1621;79;67
23;29;1599;0;0
23;27;1621;65;1
23;24;1599;41;29
23;29;1603;63;0
23;24;1599;98;40
23;24;1597;293;20
23;24;1597;56;42
23;24;1603;0;0
23;24;1595;43;41
23;24;1595;201;43
23;25;1577;41;25
23;24;1595;210;6
23;28;1577;110;129
23;24;1576;0;0
23;28;1577;158;16
23;24;1596;1;4
23;24;1576;1;0
23;27;1576;104;101
23;24;1574;0;26
23;28;1577;3;2
23;24;1574;6;6
23;24;1574;2074;63
23;24;1574;5;1
23;24;1574;37;47
23;30;1556;44;42
23;29;1555;40;40
23;29;1555;3;1
23;24;1574;1;1
23;29;1555;1656;11
23;30;1553;1646;12
23;30;1556;2;1
23;30;1553;15;4
23;30;1551;0;0
23;30;1551;19;37
23;29;1555;0;0
23;26;1531;122;9
23;28;1530;62;0
23;26;1531;114;0
23;28;1530;140;9
23;27;1530;62;0
23;26;1529;1105;50
23;27;1530;60;9
23;26;1529;0;0
23;27;1529;386;54
23;24;1526;345;25
23;28;1625;0;0
23;27;1529;140;9
23;24;1625;307;164
23;28;1624;72;0
23;28;1625;38;0
23;28;1624;3;29
23;27;1624;258;161
23;30;1551;0;1
23;27;1624;72;0
23;28;1623;258;161
23;25;1600;6;5
23;25;1600;1;2
23;24;1600;27;27
23;28;1600;0;1
23;24;1600;0;1
23;24;1600;3;1
23;24;1625;0;0
23;28;1600;27;27
23;24;1600;6;358
23;28;1600;7;5
23;24;1600;3;0
23;24;1600;1;1
23;25;1600;355;0
23;25;1600;9;4
23;28;1600;1;0
23;24;1600;414;0
23;24;1600;6;4
23;28;1600;414;0
23;28;1599;0;0
23;28;1599;0;1
23;28;1600;6;4
23;28;1599;86;0
23;26;1599;1;0
23;24;1599;1;0
23;25;1599;5;0
23;24;1599;9;0
23;24;1599;110;0
23;26;1599;5;1
23;24;1599;0;111
23;24;1599;0;0
23;24;1599;1;1
23;24;1599;0;0
23;28;1599;0;111
23;28;1599;111;0
23;24;1582;217;23
23;24;1575;516;0
23;24;1582;0;571
23;24;1576;4;59
23;24;1599;0;0
23;24;1575;27;0
23;24;852;0;0
2;31;3021;0;31
2;32;3021;1;34
2;33;3021;19;4
2;32;3021;55;32
2;31;3021;22;15
2;31;3021;3424;34447
2;32;3020;20;17
2;31;3020;7;0
2;31;3021;24;17
2;33;3020;3;11
2;33;3020;8;10
2;34;3019;12;7
2;32;3019;53;28
2;32;3019;3;12
2;34;3019;16;16
2;34;3018;4;2
2;32;3019;35;18
2;35;3018;13;7
2;35;3018;18;1
2;35;3018;7;7
2;33;3018;17;1
2;33;3017;14;17
2;32;3017;2;2
2;32;3020;26;0
2;33;3018;1;0
2;32;3017;6;1
2;35;3016;230;200
2;35;3016;0;0
2;32;3016;230;204
2;35;3016;107;76
2;32;3016;4;0
2;32;3016;107;76
2;35;3016;26317;108
2;35;3016;0;0
2;35;3016;0;0
2;31;3016;26;75
2;32;3015;21;52
2;32;3017;0;0
2;31;3015;105;74
2;32;3015;9;4
2;32;3015;9;9
2;32;3015;2;2
2;32;3015;3;21
2;32;3015;26347;94
2;33;3015;9;4
2;33;3015;2;2
2;32;3015;138;106
2;35;3015;143;28
2;32;3015;2;2
2;33;3015;143;28
2;35;3014;4;3
2;35;3015;2;2
2;35;3014;59;65
2;32;3014;43118;4609
2;32;3014;0;1
2;35;3013;21;10
2;32;3013;21;10
2;35;3014;1;1
2;35;3012;39;13
2;32;3012;1;1
2;31;3012;12;4
2;31;3012;27;9
2;32;3012;5821;3335
2;32;3012;12;4
2;35;3012;162;616
2;35;3012;46;20
2;33;3001;162;620
2;35;3001;5706;2650
2;31;3013;4;2
2;35;3001;112;133
2;31;2253;807;1621
2;31;2253;90;0
2;31;2253;1475;113
2;35;3001;1;2
2;33;2253;5;1521
2;33;2250;1408;78
2;33;2248;84;74
2;33;2250;1595;47
2;31;2245;13;8
2;33;2247;74;641
2;31;2244;30;29
2;33;2252;802;100
2;33;2394;5;3
2;31;2392;58;9
2;31;2391;38;17
2;33;2390;17;8
2;31;2391;9;7
2;33;2394;46;29
2;35;2390;1;7
2;33;2390;21;9
2;35;2389;507;74
2;35;2389;109;30
2;31;2390;3;4
2;34;2389;53;22
2;31;2389;34;30
2;34;2388;34;30
2;35;2390;14;6
2;31;2388;22;12
2;31;2370;687;405
2;34;2387;64;12
2;31;2370;133;22
2;33;2369;190;10
2;33;2369;14;5
2;34;2365;24;18
2;35;2365;111;49
2;32;2365;77;6
2;31;2389;35;6
2;33;2365;77;6
2;32;2365;16;33
2;32;2365;351;331
2;33;2364;18;10
2;35;2365;20;8
2;35;2364;171;29
2;35;2364;333;321
2;31;2364;169;28
2;33;2364;2;3
2;35;2363;122;0
2;31;2364;162;20
2;33;2363;14;4
2;35;2353;2;2
2;35;2364;18;11
2;35;2353;4;4
2;35;2353;33465;666
2;35;2353;137;117
2;32;2346;11;13
2;32;2345;17;14
2;32;2345;26;24
2;33;2345;15;6
2;31;2345;2;8
2;32;2345;55;64
2;32;2365;4;4
2;32;2345;80;25
2;31;2345;26203;718
2;33;2345;56;29
2;32;2344;87;4
2;32;2344;48;298
2;34;2362;8;6
2;33;2345;4;40
2;31;2344;711;0
2;31;2344;0;0
2;31;2344;25;0
2;31;2343;0;13
2;31;2343;0;4782
2;31;2343;0;28061
2;32;2340;32967;181
2;31;3015;26595;199
2;32;2340;61;51
2;33;2340;118;169
2;31;3015;2;2
2;31;2326;1;1
2;31;2344;0;0
2;31;2326;1;1
2;31;2326;32843;0
2;31;2326;1;1
2;31;2326;0;0
2;31;2326;32849;12
2;31;2325;0;0
2;31;2325;13;0
2;31;2326;0;0
2;31;2325;0;0
2;32;2322;131;69
2;32;2323;3;3
2;32;2322;141;18
2;31;2322;1;1
2;32;2319;47;11
2;31;2322;130;68
2;32;2319;2;46
2;32;2319;93;50
2;33;2319;93;53
2;32;2319;48;40
2;32;2318;30;28
2;32;2318;23;9
2;32;2318;23;7
2;35;2317;23;7
2;35;2302;57;64
2;32;2317;106;11
2;34;2318;5;46
2;35;2302;132;20
2;34;2297;34;2
2;32;2297;0;20
2;32;2297;76;63
2;32;2297;10;1
2;32;2297;31;50
2;31;2297;327;105
2;32;2297;242;54
2;32;2317;1;2
2;34;2296;81;50
2;32;2295;31;28
2;33;2295;12;15
2;32;2295;205;96
2;31;2295;19;13
2;31;2297;76;63
2;32;2295;169;19
2;34;2296;4;1
2;34;2271;79;8
2;31;2270;6;8
2;31;2293;99;128
2;32;2270;16;4
2;31;2270;10;1
2;31;2270;12;6
2;32;2270;6;8
2;31;2270;16;4
2;32;2269;213;171
2;31;2266;19;7
2;32;2270;2;6
2;31;2265;181;158
2;31;2267;13;6
2;32;2255;25;57
2;32;2269;12;6
2;32;2256;31;26
2;33;2394;100;43
2;33;2394;10;2
2;32;2380;39;34
2;32;2380;73;6
2;35;2370;89;31
2;34;2370;15;6
2;33;2371;4;4
2;35;2370;20;24
2;33;2395;40;4
2;32;2369;20;15
2;34;2369;12;8
2;33;2369;42;10
2;34;2369;174;188
2;32;2369;6;6
2;32;2369;14;2
2;35;2368;9;13
2;35;2369;2;2
2;32;2368;6;10
2;32;2368;60;105
2;32;2369;55;7
2;31;2368;5;98
2;31;2368;55;7
2;32;2368;2;15
2;32;2368;1;4
2;32;2368;6;17
2;32;2368;20;19
2;31;2368;121;10
2;31;2368;7;34
2;31;2368;15;11
2;31;2368;2148;627
2;34;2368;4;0
2;33;2368;20;3
2;34;2368;1;1
2;32;2368;1;1
2;32;2368;4;0
2;33;2368;1;1
2;34;2368;9;1
2;33;2367;94;5
2;34;2367;94;5
2;33;2368;1;1
2;35;2367;1663;552
2;34;2367;77;12
2;31;2367;0;4
2;31;2367;77;12
2;31;2326;1766;1766
2;33;2367;77;12
2;34;2367;622;209
2;32;2367;1;1
2;34;2367;3;13
2;31;2367;6;9
2;35;2367;12;5
2;32;2367;561;149
2;32;2367;61;60
2;31;2367;3;7
2;31;2367;109;86
2;34;2367;23;8
2;34;2367;60;60
2;33;2367;23;8
2;32;2366;60;60
2;31;2366;208;68
2;32;2366;1;1
2;34;2366;1;1
2;34;2366;6;9
2;34;2366;20;9
2;31;2365;89;12
2;33;2367;1;0
2;35;2365;28;2
2;34;2365;0;0
2;33;2366;20;9
2;31;2365;940;111
2;32;2366;6;9
2;31;2365;0;196
2;34;2365;6;2
2;36;2365;196;0
2;31;2365;4;13
2;36;2365;0;196
2;33;2365;744;111
2;36;2365;196;0
2;31;2364;261;53
2;31;2364;33;30
2;36;2364;0;193
2;35;2345;189;31
2;36;2364;196;0
2;31;2363;158;14
2;36;2365;0;192
2;31;2345;272;192
2;32;2343;36;12
2;33;2345;150;79
2;32;2342;64;8
2;35;2343;336;0
2;32;2342;2;3
2;32;2342;16;1
2;32;2342;77;69
2;33;2341;99;14
2;32;2342;29;10
2;32;2340;76;83
2;33;2342;64;8
2;31;2341;77;69
2;32;2340;1;1
2;31;2339;36;62
2;31;2339;1065;418
2;31;2338;78;79
2;32;2340;3;3
2;31;2340;32;92
2;31;2340;5;24
2;32;2328;32;92
2;32;2302;52;16
2;31;2338;2;8
2;32;2300;128;13
2;33;2301;22;4
2;32;2303;30;17
2;33;2300;128;13
2;32;2300;1;0
2;32;2299;39;57
2;32;2298;366;28
2;32;2300;134;73
2;33;2297;46;1
2;31;2299;28;0
2;33;2296;10;12
2;31;2295;122;17
2;31;2295;22;16
2;33;2295;122;17
2;31;2294;103;30
2;32;2294;39;17
2;31;2295;49;3
2;31;2293;664;87
2;31;2293;55;2
2;33;2296;37;65
2;31;2293;1;0
2;31;2293;12;0
2;31;2292;32;62
2;32;2248;101;11
2;31;2247;223;200
2;31;2389;66;3
2;33;2246;105;16
2;31;2389;192;4
2;31;2389;98;2
2;33;2292;64;13
2;31;1622;8;3
2;33;2247;216;0
2;31;2389;40;101
2;31;1622;51;65
2;32;1622;8;3
2;31;1622;19;19
2;33;1622;26;87
2;32;1622;14;14
2;31;1622;45;45
2;31;1622;3379;376
2;32;1621;351;0
2;35;1621;440;98
2;33;1622;32;46
2;31;1622;4;4
2;32;1621;161;28
2;35;1621;351;0
2;32;1621;35;22
2;32;1621;2;2
2;32;1621;92;24
2;33;1621;35;22
2;36;1621;0;124
2;32;1621;85;22
2;31;1620;17;16
2;31;1620;37;10
2;34;1619;215;33
2;33;1618;5;4
2;32;1621;2;2
2;31;1618;199;8
2;32;1607;64;23
2;32;1600;204;37
2;34;1619;32;6
2;32;1600;122;3
2;32;1601;14;6
2;35;1600;255;311
2;33;1600;6;3
2;34;1600;2329;250
2;31;1599;50;271
2;35;1600;13;3
2;34;1600;62;41
2;32;1599;352;15
2;32;1599;60;277
2;31;1599;125;13
2;33;1599;21;10
2;35;1598;60;0
2;35;1598;3;3
2;32;1598;10;7
2;31;1599;555;66
2;35;1598;298;171
2;33;1598;3;3
2;32;1598;60;0
2;32;1598;106;20
2;33;1598;106;20
2;35;1598;7;4
2;35;1598;330;0
2;32;1598;38;46
2;31;1597;225;130
2;32;1596;1;53
2;33;1598;36;14
2;33;1597;2653;594
2;31;1597;36;14
2;32;1596;1679;3
2;32;1596;169;130
2;33;1596;28;14
2;35;1596;0;811
2;36;1595;0;799
2;35;1595;1052;592
2;36;1595;0;12
2;31;1593;190;1
2;35;1594;2382;4
2;32;1583;33;14
2;32;1584;87;39
2;32;1582;0;10
2;32;1582;41;17
2;32;1582;41;17
2;32;1581;680;438
2;32;1581;1204;3292
2;32;1582;0;0
2;32;1581;5;46
2;32;1581;4;45
2;32;1581;1;1
2;32;1581;69;0
2;32;1581;3127;3649
2;32;1581;9;0
2;36;1581;69;0
2;32;1581;9;0
2;35;1596;68;0
2;32;1581;9;0
2;36;1581;69;0
2;32;1581;1;187
2;32;1577;101;13
2;32;1578;45;26
2;31;1577;101;13
2;32;1577;507;285
2;32;1577;44;21
2;31;1577;0;0
2;34;1576;117;61
2;34;1576;37;13
2;33;1575;82;14
2;32;1577;66;16
2;33;1575;1;0
2;31;1576;182;0
2;32;1575;1;1
2;32;1581;9;0
2;31;1574;128;64
2;33;1574;23;23
2;32;1574;8;3
2;32;1574;23;22
2;32;1574;1022;3089
2;32;1574;10;8
2;33;1575;1;1
2;32;1574;0;7
2;32;1574;95;46
2;36;1574;0;6
2;32;1574;0;0
2;32;1574;72;65
2;32;1574;0;6
2;32;1574;2;2
2;32;1573;53;12
2;34;1573;588;190
2;33;1573;112;67
2;36;1573;69;0
2;34;1573;44;17
2;35;1572;289;196
2;32;1572;212;195
2;32;1571;77;1
2;35;1572;378;11
2;35;1571;35;0
2;32;1571;349;3097
2;32;1574;0;0
2;32;1571;182;98
2;35;1525;49;75
2;35;1571;349;3097
2;31;1522;14;11
2;35;1512;368;70
2;32;1571;35;0
2;35;1512;133;23
2;32;1635;118;30
2;31;1627;329;82
2;31;1631;0;0
2;32;1623;1697;416
2;31;1521;7;4
2;32;1623;1231;290
2;32;1623;0;0
2;32;1623;112;39
2;32;1623;39;3
2;34;1573;0;140
2;35;1623;1357;405
2;33;1622;152;11
2;32;1623;1;1
2;32;1622;25;21
2;32;1623;0;0
2;31;1621;50;69
2;31;1621;5;4
2;32;1621;65;33
2;36;1620;0;711
2;35;1623;1;1
2;36;1620;0;711
2;31;1620;170;180
2;32;1620;78;13
2;31;1620;128;30
2;33;1620;51;18
2;33;1620;78;13
2;31;1620;0;711
2;32;1620;906;197
2;32;1620;51;18
2;31;1619;251;77
2;31;1619;907;198
2;33;1618;35;3
2;33;1619;98;8
2;32;1618;457;26
2;32;1618;8;1
2;32;1618;126;74
2;31;1603;0;711
2;32;1620;1;1
2;33;1618;78;49
2;32;1608;11;2
2;32;1608;108;72
2;31;1597;20;8
2;31;1603;840;38
2;31;1598;39;6
2;31;1596;30;18
2;31;1596;305;10
2;36;1595;0;0
2;36;1595;2891;0
2;32;1608;2;2
2;36;1595;3;0
2;36;1595;6;0
2;36;1595;0;0
2;36;1595;9;0
2;36;1595;8;0
2;36;1595;0;6
2;36;1595;7;0
2;36;1595;22;0
2;32;1595;12;0
2;36;1595;0;6
2;36;1595;7;0
2;36;1595;0;6
2;32;1595;12;0
2;33;1594;30;18
2;31;1581;4;7
2;31;1594;15;15
2;31;1594;25;25
2;31;1586;149;122
2;31;1582;4;13
2;36;1595;0;6
2;32;1576;23;8
2;32;1576;507;200
2;32;1576;12;5
2;32;1575;17;0
2;32;1575;39;17
2;32;1575;6;5
2;32;1575;226;159
2;33;1575;15;17
2;31;1584;921;245
2;36;1575;0;4
2;33;1575;25;4
2;33;1575;1057;49
2;33;1576;12;5
2;34;1575;4;4208
2;36;1575;0;639
2;33;1575;226;159
2;34;1575;1554;233
2;32;1575;62;0
2;34;1575;639;0
2;35;1574;1472;149
2;32;1575;8;9
2;32;1574;0;2
2;36;1574;0;3
2;34;1574;1;1
2;36;1574;0;3
2;36;1574;0;3
2;36;1574;0;3
2;35;1574;119;0
2;32;1574;1859;218
2;32;1574;2;0
2;32;1574;1859;218
2;32;1574;361;0
2;31;1581;10;9
2;32;1574;87;78
2;33;1573;17;23
2;31;1581;13;21
2;31;1581;10;8
2;33;1573;67;35
2;32;1573;409;49
2;32;1573;1386;139
2;36;1574;0;3
2;34;1573;1101;150
2;34;1573;11;11
2;31;1581;4;0
2;32;1573;0;3051
2;31;1580;8;13
2;31;1581;13;13
2;31;1580;54;35
2;31;1580;3;1304
2;32;1573;0;3
2;34;1580;160;1
2;32;1573;190;154
2;32;1573;266;4353
2;32;1573;3;1
2;32;1573;2;0
2;32;1573;24;2
2;34;1580;100;0
2;33;1572;190;154
2;35;1572;6;5210
2;35;1572;0;0
2;35;1572;181;0
2;34;1573;4;0
2;32;1572;0;4391
2;32;1572;0;4331
2;34;1572;0;1311
2;32;1572;0;987
2;32;1571;222;108
2;36;1571;0;987
2;36;1571;0;1223
2;36;1571;0;1223
2;31;1579;4342;0
2;36;1571;0;891
2;36;1571;0;1339
2;31;1579;7;0
2;31;1579;100;53
2;31;1579;186;212
2;31;1579;25;18
2;32;1572;0;0
2;34;1571;4391;0
2;34;1571;8;12
2;32;1571;20;57
2;32;1571;449;533
2;35;1571;74;228
2;35;1571;94;5
2;34;1571;348;369
2;32;1570;65;76
2;32;1550;193;340
2;31;1513;354;218
2;31;1512;258;67
2;31;1514;35;6
2;32;1571;54;0
2;31;1506;428;566
2;31;1503;920;316
2;33;1649;515;143
2;31;1503;155;89
2;32;1632;801;796
2;31;1545;50;39
2;36;1631;80;0
2;33;1647;536;304
2;32;1631;4519;266
2;31;1624;42;20
2;34;1620;678;304
2;32;1620;0;0
2;31;1642;91;6
2;31;1626;43;16
2;32;1620;120;73
2;36;1620;0;97
2;36;1620;0;100
2;36;1620;0;53
2;36;1620;0;28
2;36;1620;0;5
2;36;1620;0;52
2;36;1620;0;58
2;31;1620;120;73
2;36;1620;55;0
2;36;1620;0;80
2;36;1620;0;5
2;36;1620;0;73
2;36;1620;88;0
2;36;1620;88;0
2;36;1620;0;94
2;36;1620;55;0
2;36;1620;0;73
2;36;1619;86;0
2;32;1619;236;8
2;36;1619;41;0
2;36;1620;0;94
2;36;1619;205;0
2;36;1619;0;47
2;36;1619;82;0
2;36;1620;0;5
2;32;1618;0;4338
2;32;1618;4918;179
2;32;1597;25;9
2;32;1598;0;28
2;36;1597;0;14
2;36;1619;0;12
2;36;1597;0;32
2;34;1597;25;9
2;36;1597;0;16
2;36;1597;0;26
2;36;1597;0;12
2;32;1597;4005;0
2;32;1597;36;9
2;34;1597;34;7
2;32;1597;0;149
2;32;1597;149;0
2;36;1597;0;65
2;32;1597;172;3
2;32;1597;26;0
2;32;1597;0;149
2;36;1597;0;12
2;36;1597;0;14
2;35;1597;1;1
2;36;1597;0;32
2;32;1597;946;0
2;35;1597;1;1
2;31;1597;78;3
2;35;1597;1;0
2;36;1597;0;0
2;34;1597;94;0
2;36;1597;32;0
2;35;1597;500;0
2;36;1597;26;0
2;36;1597;12;0
2;36;1597;0;0
2;36;1597;65;0
2;32;1597;0;26
2;36;1597;14;0
2;36;1597;73;0
2;32;1597;16;0
2;36;1597;12;0
2;36;1597;47;0
2;36;1597;28;0
2;36;1597;80;0
2;36;1597;9;0
2;36;1597;41;0
2;36;1596;0;0
2;36;1596;10;0
2;36;1596;0;0
2;36;1596;9;0
2;36;1596;0;0
2;36;1596;0;0
2;36;1596;0;45
2;36;1596;0;28
2;36;1597;5;0
2;36;1596;0;28
2;36;1596;0;7
2;36;1596;0;2891
2;34;1596;3119;0
2;34;1596;20;0
2;32;1596;40;28
2;35;1596;28;4
2;36;1596;0;120
2;31;1596;28;28
2;33;1596;28;2
2;31;1596;12;0
2;36;1596;0;1
2;35;1596;1;1
2;36;1596;0;25
2;36;1596;0;25
2;34;1596;5;0
2;32;1596;282;0
2;35;1596;202;0
2;34;1596;202;0
2;36;1596;0;1
2;33;1596;11;1
